X1,X2,V3
56,4,6225
56,5,6198
56,6,6165
56,7,6126
56,8,6081
56,9,6030
56,10,5973
56,11,5910
56,12,5841
56,13,5766
56,14,5685
56,15,5598
56,16,5505
56,17,5406
56,18,5301
56,19,5190
56,20,5073
56,21,4950
56,22,4821
56,23,4686
56,24,4545
56,25,4398
56,26,4245
56,27,4086
56,28,3921
56,29,3750
56,30,3573
56,31,3390
56,32,3201
56,33,3006
56,34,2805
56,35,2598
56,36,2385
56,37,2166
56,38,1941
56,39,1710
56,40,1473
56,41,1230
56,42,981
56,43,726
56,44,465
56,45,198
56,46,-75
56,47,-354
56,48,-639
56,49,-930
56,50,-1227
56,51,-1530
56,52,-1839
56,53,-2154
56,54,-2475
56,55,-2802
56,56,-3135
56,57,-3474
56,58,-3819
56,59,-4170
56,60,-4527
56,61,-4890
56,62,-5259
56,63,-5634
56,64,-6015
56,65,-6402
56,66,-6795
56,67,-7194
56,68,-7599
56,69,-8010
56,70,-8427
56,71,-8850
56,72,-9279
56,73,-9714
56,74,-10155
56,75,-10602
56,76,-11055
56,77,-11514
56,78,-11979
56,79,-12450
56,80,-12927
56,81,-13410
56,82,-13899
56,83,-14394
56,84,-14895
56,85,-15402
56,86,-15915
56,87,-16434
56,88,-16959
56,89,-17490
56,90,-18027
56,91,-18570
56,92,-19119
56,93,-19674
56,94,-20235
56,95,-20802
56,96,-21375
56,97,-21954
56,98,-22539
56,99,-23130
56,100,-23727
57,1,6496
57,2,6487
57,3,6472
57,4,6451
57,5,6424
57,6,6391
57,7,6352
57,8,6307
57,9,6256
57,10,6199
57,11,6136
57,12,6067
57,13,5992
57,14,5911
57,15,5824
57,16,5731
57,17,5632
57,18,5527
57,19,5416
57,20,5299
57,21,5176
57,22,5047
57,23,4912
57,24,4771
57,25,4624
57,26,4471
57,27,4312
57,28,4147
57,29,3976
57,30,3799
57,31,3616
57,32,3427
57,33,3232
57,34,3031
57,35,2824
57,36,2611
57,37,2392
57,38,2167
57,39,1936
57,40,1699
57,41,1456
57,42,1207
57,43,952
57,44,691
57,45,424
57,46,151
57,47,-128
57,48,-413
57,49,-704
57,50,-1001
57,51,-1304
57,52,-1613
57,53,-1928
57,54,-2249
57,55,-2576
57,56,-2909
57,57,-3248
57,58,-3593
57,59,-3944
57,60,-4301
57,61,-4664
57,62,-5033
57,63,-5408
57,64,-5789
57,65,-6176
57,66,-6569
57,67,-6968
57,68,-7373
57,69,-7784
57,70,-8201
57,71,-8624
57,72,-9053
57,73,-9488
57,74,-9929
57,75,-10376
57,76,-10829
57,77,-11288
57,78,-11753
57,79,-12224
57,80,-12701
57,81,-13184
57,82,-13673
57,83,-14168
57,84,-14669
57,85,-15176
57,86,-15689
57,87,-16208
57,88,-16733
57,89,-17264
57,90,-17801
57,91,-18344
57,92,-18893
57,93,-19448
57,94,-20009
57,95,-20576
57,96,-21149
57,97,-21728
57,98,-22313
57,99,-22904
57,100,-23501
58,1,6726
58,2,6717
58,3,6702
58,4,6681
58,5,6654
58,6,6621
58,7,6582
58,8,6537
58,9,6486
58,10,6429
58,11,6366
58,12,6297
58,13,6222
58,14,6141
58,15,6054
58,16,5961
58,17,5862
58,18,5757
58,19,5646
58,20,5529
58,21,5406
58,22,5277
58,23,5142
58,24,5001
58,25,4854
58,26,4701
58,27,4542
58,28,4377
58,29,4206
58,30,4029
58,31,3846
58,32,3657
58,33,3462
58,34,3261
58,35,3054
58,36,2841
58,37,2622
58,38,2397
58,39,2166
58,40,1929
58,41,1686
58,42,1437
58,43,1182
58,44,921
58,45,654
58,46,381
58,47,102
58,48,-183
58,49,-474
58,50,-771
58,51,-1074
58,52,-1383
58,53,-1698
58,54,-2019
58,55,-2346
58,56,-2679
58,57,-3018
58,58,-3363
58,59,-3714
58,60,-4071
58,61,-4434
58,62,-4803
58,63,-5178
58,64,-5559
58,65,-5946
58,66,-6339
58,67,-6738
58,68,-7143
58,69,-7554
58,70,-7971
58,71,-8394
58,72,-8823
58,73,-9258
58,74,-9699
58,75,-10146
58,76,-10599
58,77,-11058
58,78,-11523
58,79,-11994
58,80,-12471
58,81,-12954
58,82,-13443
58,83,-13938
58,84,-14439
58,85,-14946
58,86,-15459
58,87,-15978
58,88,-16503
58,89,-17034
58,90,-17571
58,91,-18114
58,92,-18663
58,93,-19218
58,94,-19779
58,95,-20346
58,96,-20919
58,97,-21498
58,98,-22083
58,99,-22674
58,100,-23271
59,1,6960
59,2,6951
59,3,6936
59,4,6915
59,5,6888
59,6,6855
59,7,6816
59,8,6771
59,9,6720
59,10,6663
59,11,6600
59,12,6531
59,13,6456
59,14,6375
59,15,6288
59,16,6195
59,17,6096
59,18,5991
59,19,5880
59,20,5763
59,21,5640
59,22,5511
59,23,5376
59,24,5235
59,25,5088
59,26,4935
59,27,4776
59,28,4611
59,29,4440
59,30,4263
59,31,4080
59,32,3891
59,33,3696
59,34,3495
59,35,3288
59,36,3075
59,37,2856
59,38,2631
59,39,2400
59,40,2163
59,41,1920
59,42,1671
59,43,1416
59,44,1155
59,45,888
59,46,615
59,47,336
59,48,51
59,49,-240
59,50,-537
59,51,-840
59,52,-1149
59,53,-1464
59,54,-1785
59,55,-2112
59,56,-2445
59,57,-2784
59,58,-3129
59,59,-3480
59,60,-3837
59,61,-4200
59,62,-4569
59,63,-4944
59,64,-5325
59,65,-5712
59,66,-6105
59,67,-6504
59,68,-6909
59,69,-7320
59,70,-7737
59,71,-8160
59,72,-8589
59,73,-9024
59,74,-9465
59,75,-9912
59,76,-10365
59,77,-10824
59,78,-11289
59,79,-11760
59,80,-12237
59,81,-12720
59,82,-13209
59,83,-13704
59,84,-14205
59,85,-14712
59,86,-15225
59,87,-15744
59,88,-16269
59,89,-16800
59,90,-17337
59,91,-17880
59,92,-18429
59,93,-18984
59,94,-19545
59,95,-20112
59,96,-20685
59,97,-21264
59,98,-21849
59,99,-22440
59,100,-23037
60,1,7198
60,2,7189
60,3,7174
60,4,7153
60,5,7126
60,6,7093
60,7,7054
60,8,7009
60,9,6958
60,10,6901
60,11,6838
60,12,6769
60,13,6694
60,14,6613
60,15,6526
60,16,6433
60,17,6334
60,18,6229
60,19,6118
60,20,6001
60,21,5878
60,22,5749
60,23,5614
60,24,5473
60,25,5326
60,26,5173
60,27,5014
60,28,4849
60,29,4678
60,30,4501
60,31,4318
60,32,4129
60,33,3934
60,34,3733
60,35,3526
60,36,3313
60,37,3094
60,38,2869
60,39,2638
60,40,2401
60,41,2158
60,42,1909
60,43,1654
60,44,1393
60,45,1126
60,46,853
60,47,574
60,48,289
60,49,-2
60,50,-299
60,51,-602
60,52,-911
60,53,-1226
60,54,-1547
60,55,-1874
60,56,-2207
60,57,-2546
60,58,-2891
60,59,-3242
60,60,-3599
60,61,-3962
60,62,-4331
60,63,-4706
60,64,-5087
60,65,-5474
60,66,-5867
60,67,-6266
60,68,-6671
60,69,-7082
60,70,-7499
60,71,-7922
60,72,-8351
60,73,-8786
60,74,-9227
60,75,-9674
60,76,-10127
60,77,-10586
60,78,-11051
60,79,-11522
60,80,-11999
60,81,-12482
60,82,-12971
60,83,-13466
60,84,-13967
60,85,-14474
60,86,-14987
60,87,-15506
60,88,-16031
60,89,-16562
60,90,-17099
60,91,-17642
60,92,-18191
60,93,-18746
60,94,-19307
60,95,-19874
60,96,-20447
60,97,-21026
60,98,-21611
60,99,-22202
60,100,-22799
61,1,7440
61,2,7431
61,3,7416
61,4,7395
61,5,7368
61,6,7335
61,7,7296
61,8,7251
61,9,7200
61,10,7143
61,11,7080
61,12,7011
61,13,6936
61,14,6855
61,15,6768
61,16,6675
61,17,6576
61,18,6471
61,19,6360
61,20,6243
61,21,6120
61,22,5991
61,23,5856
61,24,5715
61,25,5568
61,26,5415
61,27,5256
61,28,5091
61,29,4920
61,30,4743
61,31,4560
61,32,4371
61,33,4176
61,34,3975
61,35,3768
61,36,3555
61,37,3336
61,38,3111
61,39,2880
61,40,2643
61,41,2400
61,42,2151
61,43,1896
61,44,1635
61,45,1368
61,46,1095
61,47,816
61,48,531
61,49,240
61,50,-57
61,51,-360
61,52,-669
61,53,-984
61,54,-1305
61,55,-1632
61,56,-1965
61,57,-2304
61,58,-2649
61,59,-3000
61,60,-3357
61,61,-3720
61,62,-4089
61,63,-4464
61,64,-4845
61,65,-5232
61,66,-5625
61,67,-6024
61,68,-6429
61,69,-6840
61,70,-7257
61,71,-7680
61,72,-8109
61,73,-8544
61,74,-8985
61,75,-9432
61,76,-9885
61,77,-10344
61,78,-10809
61,79,-11280
61,80,-11757
61,81,-12240
61,82,-12729
61,83,-13224
61,84,-13725
61,85,-14232
61,86,-14745
61,87,-15264
61,88,-15789
61,89,-16320
61,90,-16857
61,91,-17400
61,92,-17949
61,93,-18504
61,94,-19065
61,95,-19632
61,96,-20205
61,97,-20784
61,98,-21369
61,99,-21960
61,100,-22557
62,1,7686
62,2,7677
62,3,7662
62,4,7641
62,5,7614
62,6,7581
62,7,7542
62,8,7497
62,9,7446
62,10,7389
62,11,7326
62,12,7257
62,13,7182
62,14,7101
62,15,7014
62,16,6921
62,17,6822
62,18,6717
62,19,6606
62,20,6489
62,21,6366
62,22,6237
62,23,6102
62,24,5961
62,25,5814
62,26,5661
62,27,5502
62,28,5337
62,29,5166
62,30,4989
62,31,4806
62,32,4617
62,33,4422
62,34,4221
62,35,4014
62,36,3801
62,37,3582
62,38,3357
62,39,3126
62,40,2889
62,41,2646
62,42,2397
62,43,2142
62,44,1881
62,45,1614
62,46,1341
62,47,1062
62,48,777
62,49,486
62,50,189
62,51,-114
62,52,-423
62,53,-738
62,54,-1059
62,55,-1386
62,56,-1719
62,57,-2058
62,58,-2403
62,59,-2754
62,60,-3111
62,61,-3474
62,62,-3843
62,63,-4218
62,64,-4599
62,65,-4986
62,66,-5379
62,67,-5778
62,68,-6183
62,69,-6594
62,70,-7011
62,71,-7434
62,72,-7863
62,73,-8298
62,74,-8739
62,75,-9186
62,76,-9639
62,77,-10098
62,78,-10563
62,79,-11034
62,80,-11511
62,81,-11994
62,82,-12483
62,83,-12978
62,84,-13479
62,85,-13986
62,86,-14499
62,87,-15018
62,88,-15543
62,89,-16074
62,90,-16611
62,91,-17154
62,92,-17703
62,93,-18258
62,94,-18819
62,95,-19386
62,96,-19959
62,97,-20538
62,98,-21123
62,99,-21714
62,100,-22311
63,1,7936
63,2,7927
63,3,7912
63,4,7891
63,5,7864
63,6,7831
63,7,7792
63,8,7747
63,9,7696
63,10,7639
63,11,7576
63,12,7507
63,13,7432
63,14,7351
63,15,7264
63,16,7171
63,17,7072
63,18,6967
63,19,6856
63,20,6739
63,21,6616
63,22,6487
63,23,6352
63,24,6211
63,25,6064
63,26,5911
63,27,5752
63,28,5587
63,29,5416
63,30,5239
63,31,5056
63,32,4867
63,33,4672
63,34,4471
63,35,4264
63,36,4051
63,37,3832
63,38,3607
63,39,3376
63,40,3139
63,41,2896
63,42,2647
63,43,2392
63,44,2131
63,45,1864
63,46,1591
63,47,1312
63,48,1027
63,49,736
63,50,439
63,51,136
63,52,-173
63,53,-488
63,54,-809
63,55,-1136
63,56,-1469
63,57,-1808
63,58,-2153
63,59,-2504
63,60,-2861
63,61,-3224
63,62,-3593
63,63,-3968
63,64,-4349
63,65,-4736
63,66,-5129
63,67,-5528
63,68,-5933
63,69,-6344
63,70,-6761
63,71,-7184
63,72,-7613
63,73,-8048
63,74,-8489
63,75,-8936
63,76,-9389
63,77,-9848
63,78,-10313
63,79,-10784
63,80,-11261
63,81,-11744
63,82,-12233
63,83,-12728
63,84,-13229
63,85,-13736
63,86,-14249
63,87,-14768
63,88,-15293
63,89,-15824
63,90,-16361
63,91,-16904
63,92,-17453
63,93,-18008
63,94,-18569
63,95,-19136
63,96,-19709
63,97,-20288
63,98,-20873
63,99,-21464
63,100,-22061
64,1,8190
64,2,8181
64,3,8166
64,4,8145
64,5,8118
64,6,8085
64,7,8046
64,8,8001
64,9,7950
64,10,7893
64,11,7830
64,12,7761
64,13,7686
64,14,7605
64,15,7518
64,16,7425
64,17,7326
64,18,7221
64,19,7110
64,20,6993
64,21,6870
64,22,6741
64,23,6606
64,24,6465
64,25,6318
64,26,6165
64,27,6006
64,28,5841
64,29,5670
64,30,5493
64,31,5310
64,32,5121
64,33,4926
64,34,4725
64,35,4518
64,36,4305
64,37,4086
64,38,3861
64,39,3630
64,40,3393
64,41,3150
64,42,2901
64,43,2646
64,44,2385
64,45,2118
64,46,1845
64,47,1566
64,48,1281
64,49,990
64,50,693
64,51,390
64,52,81
64,53,-234
64,54,-555
64,55,-882
64,56,-1215
64,57,-1554
64,58,-1899
64,59,-2250
64,60,-2607
64,61,-2970
64,62,-3339
64,63,-3714
64,64,-4095
64,65,-4482
64,66,-4875
64,67,-5274
64,68,-5679
64,69,-6090
64,70,-6507
64,71,-6930
64,72,-7359
64,73,-7794
64,74,-8235
64,75,-8682
64,76,-9135
64,77,-9594
64,78,-10059
64,79,-10530
64,80,-11007
64,81,-11490
64,82,-11979
64,83,-12474
64,84,-12975
64,85,-13482
64,86,-13995
64,87,-14514
64,88,-15039
64,89,-15570
64,90,-16107
64,91,-16650
64,92,-17199
64,93,-17754
64,94,-18315
64,95,-18882
64,96,-19455
64,97,-20034
64,98,-20619
64,99,-21210
64,100,-21807
65,1,8448
65,2,8439
65,3,8424
65,4,8403
65,5,8376
65,6,8343
65,7,8304
65,8,8259
65,9,8208
65,10,8151
65,11,8088
65,12,8019
65,13,7944
65,14,7863
65,15,7776
65,16,7683
65,17,7584
65,18,7479
65,19,7368
65,20,7251
65,21,7128
65,22,6999
65,23,6864
65,24,6723
65,25,6576
65,26,6423
65,27,6264
65,28,6099
65,29,5928
65,30,5751
65,31,5568
65,32,5379
65,33,5184
65,34,4983
65,35,4776
65,36,4563
65,37,4344
65,38,4119
65,39,3888
65,40,3651
65,41,3408
65,42,3159
65,43,2904
65,44,2643
65,45,2376
65,46,2103
65,47,1824
65,48,1539
65,49,1248
65,50,951
65,51,648
65,52,339
65,53,24
65,54,-297
65,55,-624
65,56,-957
65,57,-1296
65,58,-1641
65,59,-1992
65,60,-2349
65,61,-2712
65,62,-3081
65,63,-3456
65,64,-3837
65,65,-4224
65,66,-4617
65,67,-5016
65,68,-5421
65,69,-5832
65,70,-6249
65,71,-6672
65,72,-7101
65,73,-7536
65,74,-7977
65,75,-8424
65,76,-8877
65,77,-9336
65,78,-9801
65,79,-10272
65,80,-10749
65,81,-11232
65,82,-11721
65,83,-12216
65,84,-12717
65,85,-13224
65,86,-13737
65,87,-14256
65,88,-14781
65,89,-15312
65,90,-15849
65,91,-16392
65,92,-16941
65,93,-17496
65,94,-18057
65,95,-18624
65,96,-19197
65,97,-19776
65,98,-20361
65,99,-20952
65,100,-21549
66,1,8710
66,2,8701
66,3,8686
66,4,8665
66,5,8638
66,6,8605
66,7,8566
66,8,8521
66,9,8470
66,10,8413
66,11,8350
66,12,8281
66,13,8206
66,14,8125
66,15,8038
66,16,7945
66,17,7846
66,18,7741
66,19,7630
66,20,7513
66,21,7390
66,22,7261
66,23,7126
66,24,6985
66,25,6838
66,26,6685
66,27,6526
66,28,6361
66,29,6190
66,30,6013
66,31,5830
66,32,5641
66,33,5446
66,34,5245
66,35,5038
66,36,4825
66,37,4606
66,38,4381
66,39,4150
66,40,3913
66,41,3670
66,42,3421
66,43,3166
66,44,2905
66,45,2638
66,46,2365
66,47,2086
66,48,1801
66,49,1510
66,50,1213
66,51,910
66,52,601
66,53,286
66,54,-35
66,55,-362
66,56,-695
66,57,-1034
66,58,-1379
66,59,-1730
66,60,-2087
66,61,-2450
66,62,-2819
66,63,-3194
66,64,-3575
66,65,-3962
66,66,-4355
66,67,-4754
66,68,-5159
66,69,-5570
66,70,-5987
66,71,-6410
66,72,-6839
66,73,-7274
66,74,-7715
66,75,-8162
66,76,-8615
66,77,-9074
66,78,-9539
66,79,-10010
66,80,-10487
66,81,-10970
66,82,-11459
66,83,-11954
66,84,-12455
66,85,-12962
66,86,-13475
66,87,-13994
66,88,-14519
66,89,-15050
66,90,-15587
66,91,-16130
66,92,-16679
66,93,-17234
66,94,-17795
66,95,-18362
66,96,-18935
66,97,-19514
66,98,-20099
66,99,-20690
66,100,-21287
67,1,8976
67,2,8967
67,3,8952
67,4,8931
67,5,8904
67,6,8871
67,7,8832
67,8,8787
67,9,8736
67,10,8679
67,11,8616
67,12,8547
67,13,8472
67,14,8391
67,15,8304
67,16,8211
67,17,8112
67,18,8007
67,19,7896
67,20,7779
67,21,7656
67,22,7527
67,23,7392
67,24,7251
67,25,7104
67,26,6951
67,27,6792
67,28,6627
67,29,6456
67,30,6279
67,31,6096
67,32,5907
67,33,5712
67,34,5511
67,35,5304
67,36,5091
67,37,4872
67,38,4647
67,39,4416
67,40,4179
67,41,3936
67,42,3687
67,43,3432
67,44,3171
67,45,2904
67,46,2631
67,47,2352
67,48,2067
67,49,1776
67,50,1479
67,51,1176
67,52,867
67,53,552
67,54,231
67,55,-96
67,56,-429
67,57,-768
67,58,-1113
67,59,-1464
67,60,-1821
67,61,-2184
67,62,-2553
67,63,-2928
67,64,-3309
67,65,-3696
67,66,-4089
67,67,-4488
67,68,-4893
67,69,-5304
67,70,-5721
67,71,-6144
67,72,-6573
67,73,-7008
67,74,-7449
67,75,-7896
67,76,-8349
67,77,-8808
67,78,-9273
67,79,-9744
67,80,-10221
67,81,-10704
67,82,-11193
67,83,-11688
67,84,-12189
67,85,-12696
67,86,-13209
67,87,-13728
67,88,-14253
67,89,-14784
67,90,-15321
67,91,-15864
67,92,-16413
67,93,-16968
67,94,-17529
67,95,-18096
67,96,-18669
67,97,-19248
67,98,-19833
67,99,-20424
67,100,-21021
68,1,9246
68,2,9237
68,3,9222
68,4,9201
68,5,9174
68,6,9141
68,7,9102
68,8,9057
68,9,9006
68,10,8949
68,11,8886
68,12,8817
68,13,8742
68,14,8661
68,15,8574
68,16,8481
68,17,8382
68,18,8277
68,19,8166
68,20,8049
68,21,7926
68,22,7797
68,23,7662
68,24,7521
68,25,7374
68,26,7221
68,27,7062
68,28,6897
68,29,6726
68,30,6549
68,31,6366
68,32,6177
68,33,5982
68,34,5781
68,35,5574
68,36,5361
68,37,5142
68,38,4917
68,39,4686
68,40,4449
68,41,4206
68,42,3957
68,43,3702
68,44,3441
68,45,3174
68,46,2901
68,47,2622
68,48,2337
68,49,2046
68,50,1749
68,51,1446
68,52,1137
68,53,822
68,54,501
68,55,174
68,56,-159
68,57,-498
68,58,-843
68,59,-1194
68,60,-1551
68,61,-1914
68,62,-2283
68,63,-2658
68,64,-3039
68,65,-3426
68,66,-3819
68,67,-4218
68,68,-4623
68,69,-5034
68,70,-5451
68,71,-5874
68,72,-6303
68,73,-6738
68,74,-7179
68,75,-7626
68,76,-8079
68,77,-8538
68,78,-9003
68,79,-9474
68,80,-9951
68,81,-10434
68,82,-10923
68,83,-11418
68,84,-11919
68,85,-12426
68,86,-12939
68,87,-13458
68,88,-13983
68,89,-14514
68,90,-15051
68,91,-15594
68,92,-16143
68,93,-16698
68,94,-17259
68,95,-17826
68,96,-18399
68,97,-18978
68,98,-19563
68,99,-20154
68,100,-20751
69,1,9520
69,2,9511
69,3,9496
69,4,9475
69,5,9448
69,6,9415
69,7,9376
69,8,9331
69,9,9280
69,10,9223
69,11,9160
69,12,9091
69,13,9016
69,14,8935
69,15,8848
69,16,8755
69,17,8656
69,18,8551
69,19,8440
69,20,8323
69,21,8200
69,22,8071
69,23,7936
69,24,7795
69,25,7648
69,26,7495
69,27,7336
69,28,7171
69,29,7000
69,30,6823
69,31,6640
69,32,6451
69,33,6256
69,34,6055
69,35,5848
69,36,5635
69,37,5416
69,38,5191
69,39,4960
69,40,4723
69,41,4480
69,42,4231
69,43,3976
69,44,3715
69,45,3448
69,46,3175
69,47,2896
69,48,2611
69,49,2320
69,50,2023
69,51,1720
69,52,1411
69,53,1096
69,54,775
69,55,448
69,56,115
69,57,-224
69,58,-569
69,59,-920
69,60,-1277
69,61,-1640
69,62,-2009
69,63,-2384
69,64,-2765
69,65,-3152
69,66,-3545
69,67,-3944
69,68,-4349
69,69,-4760
69,70,-5177
69,71,-5600
69,72,-6029
69,73,-6464
69,74,-6905
69,75,-7352
69,76,-7805
69,77,-8264
69,78,-8729
69,79,-9200
69,80,-9677
69,81,-10160
69,82,-10649
69,83,-11144
69,84,-11645
69,85,-12152
69,86,-12665
69,87,-13184
69,88,-13709
69,89,-14240
69,90,-14777
69,91,-15320
69,92,-15869
69,93,-16424
69,94,-16985
69,95,-17552
69,96,-18125
69,97,-18704
69,98,-19289
69,99,-19880
69,100,-20477
70,1,9798
70,2,9789
70,3,9774
70,4,9753
70,5,9726
70,6,9693
70,7,9654
70,8,9609
70,9,9558
70,10,9501
70,11,9438
70,12,9369
70,13,9294
70,14,9213
70,15,9126
70,16,9033
70,17,8934
70,18,8829
70,19,8718
70,20,8601
70,21,8478
70,22,8349
70,23,8214
70,24,8073
70,25,7926
70,26,7773
70,27,7614
70,28,7449
70,29,7278
70,30,7101
70,31,6918
70,32,6729
70,33,6534
70,34,6333
70,35,6126
70,36,5913
70,37,5694
70,38,5469
70,39,5238
70,40,5001
70,41,4758
70,42,4509
70,43,4254
70,44,3993
70,45,3726
70,46,3453
70,47,3174
70,48,2889
70,49,2598
70,50,2301
70,51,1998
70,52,1689
70,53,1374
70,54,1053
70,55,726
70,56,393
70,57,54
70,58,-291
70,59,-642
70,60,-999
70,61,-1362
70,62,-1731
70,63,-2106
70,64,-2487
70,65,-2874
70,66,-3267
70,67,-3666
70,68,-4071
70,69,-4482
70,70,-4899
70,71,-5322
70,72,-5751
70,73,-6186
70,74,-6627
70,75,-7074
70,76,-7527
70,77,-7986
70,78,-8451
70,79,-8922
70,80,-9399
70,81,-9882
70,82,-10371
70,83,-10866
70,84,-11367
70,85,-11874
70,86,-12387
70,87,-12906
70,88,-13431
70,89,-13962
70,90,-14499
70,91,-15042
70,92,-15591
70,93,-16146
70,94,-16707
70,95,-17274
70,96,-17847
70,97,-18426
70,98,-19011
70,99,-19602
70,100,-20199
71,1,10080
71,2,10071
71,3,10056
71,4,10035
71,5,10008
71,6,9975
71,7,9936
71,8,9891
71,9,9840
71,10,9783
71,11,9720
71,12,9651
71,13,9576
71,14,9495
71,15,9408
71,16,9315
71,17,9216
71,18,9111
71,19,9000
71,20,8883
71,21,8760
71,22,8631
71,23,8496
71,24,8355
71,25,8208
71,26,8055
71,27,7896
71,28,7731
71,29,7560
71,30,7383
71,31,7200
71,32,7011
71,33,6816
71,34,6615
71,35,6408
71,36,6195
71,37,5976
71,38,5751
71,39,5520
71,40,5283
71,41,5040
71,42,4791
71,43,4536
71,44,4275
71,45,4008
71,46,3735
71,47,3456
71,48,3171
71,49,2880
71,50,2583
71,51,2280
71,52,1971
71,53,1656
71,54,1335
71,55,1008
71,56,675
71,57,336
71,58,-9
71,59,-360
71,60,-717
71,61,-1080
71,62,-1449
71,63,-1824
71,64,-2205
71,65,-2592
71,66,-2985
71,67,-3384
71,68,-3789
71,69,-4200
71,70,-4617
71,71,-5040
71,72,-5469
71,73,-5904
71,74,-6345
71,75,-6792
71,76,-7245
71,77,-7704
71,78,-8169
71,79,-8640
71,80,-9117
71,81,-9600
71,82,-10089
71,83,-10584
71,84,-11085
71,85,-11592
71,86,-12105
71,87,-12624
71,88,-13149
71,89,-13680
71,90,-14217
71,91,-14760
71,92,-15309
71,93,-15864
71,94,-16425
71,95,-16992
71,96,-17565
71,97,-18144
71,98,-18729
71,99,-19320
71,100,-19917
72,1,10366
72,2,10357
72,3,10342
72,4,10321
72,5,10294
72,6,10261
72,7,10222
72,8,10177
72,9,10126
72,10,10069
72,11,10006
72,12,9937
72,13,9862
72,14,9781
72,15,9694
72,16,9601
72,17,9502
72,18,9397
72,19,9286
72,20,9169
72,21,9046
72,22,8917
72,23,8782
72,24,8641
72,25,8494
72,26,8341
72,27,8182
72,28,8017
72,29,7846
72,30,7669
72,31,7486
72,32,7297
72,33,7102
72,34,6901
72,35,6694
72,36,6481
72,37,6262
72,38,6037
72,39,5806
72,40,5569
72,41,5326
72,42,5077
72,43,4822
72,44,4561
72,45,4294
72,46,4021
72,47,3742
72,48,3457
72,49,3166
72,50,2869
72,51,2566
72,52,2257
72,53,1942
72,54,1621
72,55,1294
72,56,961
72,57,622
72,58,277
72,59,-74
72,60,-431
72,61,-794
72,62,-1163
72,63,-1538
72,64,-1919
72,65,-2306
72,66,-2699
72,67,-3098
72,68,-3503
72,69,-3914
72,70,-4331
72,71,-4754
72,72,-5183
72,73,-5618
72,74,-6059
72,75,-6506
72,76,-6959
72,77,-7418
72,78,-7883
72,79,-8354
72,80,-8831
72,81,-9314
72,82,-9803
72,83,-10298
72,84,-10799
72,85,-11306
72,86,-11819
72,87,-12338
72,88,-12863
72,89,-13394
72,90,-13931
72,91,-14474
72,92,-15023
72,93,-15578
72,94,-16139
72,95,-16706
72,96,-17279
72,97,-17858
72,98,-18443
72,99,-19034
72,100,-19631
73,1,10656
73,2,10647
73,3,10632
73,4,10611
73,5,10584
73,6,10551
73,7,10512
73,8,10467
73,9,10416
73,10,10359
73,11,10296
73,12,10227
73,13,10152
73,14,10071
73,15,9984
73,16,9891
73,17,9792
73,18,9687
73,19,9576
73,20,9459
73,21,9336
73,22,9207
73,23,9072
73,24,8931
73,25,8784
73,26,8631
73,27,8472
73,28,8307
73,29,8136
73,30,7959
73,31,7776
73,32,7587
73,33,7392
73,34,7191
73,35,6984
73,36,6771
73,37,6552
73,38,6327
73,39,6096
73,40,5859
73,41,5616
73,42,5367
73,43,5112
73,44,4851
73,45,4584
73,46,4311
73,47,4032
73,48,3747
73,49,3456
73,50,3159
73,51,2856
73,52,2547
73,53,2232
73,54,1911
73,55,1584
73,56,1251
73,57,912
73,58,567
73,59,216
73,60,-141
73,61,-504
73,62,-873
73,63,-1248
73,64,-1629
73,65,-2016
73,66,-2409
73,67,-2808
73,68,-3213
73,69,-3624
73,70,-4041
73,71,-4464
73,72,-4893
73,73,-5328
73,74,-5769
73,75,-6216
73,76,-6669
73,77,-7128
73,78,-7593
73,79,-8064
73,80,-8541
73,81,-9024
73,82,-9513
73,83,-10008
73,84,-10509
73,85,-11016
73,86,-11529
73,87,-12048
73,88,-12573
73,89,-13104
73,90,-13641
73,91,-14184
73,92,-14733
73,93,-15288
73,94,-15849
73,95,-16416
73,96,-16989
73,97,-17568
73,98,-18153
73,99,-18744
73,100,-19341
74,1,10950
74,2,10941
74,3,10926
74,4,10905
74,5,10878
74,6,10845
74,7,10806
74,8,10761
74,9,10710
74,10,10653
74,11,10590
74,12,10521
74,13,10446
74,14,10365
74,15,10278
74,16,10185
74,17,10086
74,18,9981
74,19,9870
74,20,9753
74,21,9630
74,22,9501
74,23,9366
74,24,9225
74,25,9078
74,26,8925
74,27,8766
74,28,8601
74,29,8430
74,30,8253
74,31,8070
74,32,7881
74,33,7686
74,34,7485
74,35,7278
74,36,7065
74,37,6846
74,38,6621
74,39,6390
74,40,6153
74,41,5910
74,42,5661
74,43,5406
74,44,5145
74,45,4878
74,46,4605
74,47,4326
74,48,4041
74,49,3750
74,50,3453
74,51,3150
74,52,2841
74,53,2526
74,54,2205
74,55,1878
74,56,1545
74,57,1206
74,58,861
74,59,510
74,60,153
74,61,-210
74,62,-579
74,63,-954
74,64,-1335
74,65,-1722
74,66,-2115
74,67,-2514
74,68,-2919
74,69,-3330
74,70,-3747
74,71,-4170
74,72,-4599
74,73,-5034
74,74,-5475
74,75,-5922
74,76,-6375
74,77,-6834
74,78,-7299
74,79,-7770
74,80,-8247
74,81,-8730
74,82,-9219
74,83,-9714
74,84,-10215
74,85,-10722
74,86,-11235
74,87,-11754
74,88,-12279
74,89,-12810
74,90,-13347
74,91,-13890
